site,date,year,month,sst_mean
EC,1950-09-16,1950,9,12.054853439331055
EC,1950-10-16,1950,10,12.602810859680176
EC,1950-11-16,1950,11,13.507678031921387
EC,1950-12-16,1950,12,14.924764633178711
EC,1951-01-16,1951,1,16.304317474365234
EC,1951-02-15,1951,2,16.474842071533203
EC,1951-03-16,1951,3,16.71941375732422
EC,1951-04-16,1951,4,15.221746444702148
EC,1951-05-16,1951,5,13.191619873046875
EC,1951-06-16,1951,6,13.319437980651855
EC,1951-07-16,1951,7,12.716601371765137
EC,1951-08-16,1951,8,12.423103332519531
EC,1951-09-16,1951,9,12.057165145874023
EC,1951-10-16,1951,10,12.896308898925781
EC,1951-11-16,1951,11,13.676740646362305
EC,1951-12-16,1951,12,14.56674575805664
EC,1952-01-16,1952,1,15.803878784179688
EC,1952-02-15,1952,2,16.158531188964844
EC,1952-03-16,1952,3,16.49147605895996
EC,1952-04-16,1952,4,15.269558906555176
EC,1952-05-16,1952,5,13.928369522094727
EC,1952-06-16,1952,6,13.073250770568848
EC,1952-07-16,1952,7,12.691039085388184
EC,1952-08-16,1952,8,12.227416038513184
EC,1952-09-16,1952,9,11.032853126525879
EC,1952-10-16,1952,10,12.275185585021973
EC,1952-11-16,1952,11,13.20355224609375
EC,1952-12-16,1952,12,14.264122009277344
EC,1953-01-16,1953,1,16.148193359375
EC,1953-02-15,1953,2,16.9986572265625
EC,1953-03-16,1953,3,16.86066436767578
EC,1953-04-16,1953,4,15.585433959960938
EC,1953-05-16,1953,5,13.79911994934082
EC,1953-06-16,1953,6,12.670499801635742
EC,1953-07-16,1953,7,12.156288146972656
EC,1953-08-16,1953,8,11.487102508544922
EC,1953-09-16,1953,9,11.38416576385498
EC,1953-10-16,1953,10,12.305996894836426
EC,1953-11-16,1953,11,13.270490646362305
EC,1953-12-16,1953,12,14.04137134552002
EC,1954-01-16,1954,1,15.972379684448242
EC,1954-02-15,1954,2,16.39653205871582
EC,1954-03-16,1954,3,16.07355308532715
EC,1954-04-16,1954,4,15.064496994018555
EC,1954-05-16,1954,5,13.524932861328125
EC,1954-06-16,1954,6,12.618499755859375
EC,1954-07-16,1954,7,12.0112886428833
EC,1954-08-16,1954,8,11.4617280960083
EC,1954-09-16,1954,9,11.101727485656738
EC,1954-10-16,1954,10,12.192934036254883
EC,1954-11-16,1954,11,13.711616516113281
EC,1954-12-16,1954,12,14.84549617767334
EC,1955-01-16,1955,1,15.600042343139648
EC,1955-02-15,1955,2,17.325531005859375
EC,1955-03-16,1955,3,16.58788299560547
EC,1955-04-16,1955,4,16.01518440246582
EC,1955-05-16,1955,5,13.757431983947754
EC,1955-06-16,1955,6,13.108938217163086
EC,1955-07-16,1955,7,12.474851608276367
EC,1955-08-16,1955,8,12.000727653503418
EC,1955-09-16,1955,9,11.962227821350098
EC,1955-10-16,1955,10,12.022497177124023
EC,1955-11-16,1955,11,12.932053565979004
EC,1955-12-16,1955,12,14.019888877868652
EC,1956-01-16,1956,1,15.925253868103027
EC,1956-02-15,1956,2,16.770343780517578
EC,1956-03-16,1956,3,17.548851013183594
EC,1956-04-16,1956,4,15.983308792114258
EC,1956-05-16,1956,5,14.184619903564453
EC,1956-06-16,1956,6,13.023056983947754
EC,1956-07-16,1956,7,12.323976516723633
EC,1956-08-16,1956,8,12.160888671875
EC,1956-09-16,1956,9,11.635103225708008
EC,1956-10-16,1956,10,12.399871826171875
EC,1956-11-16,1956,11,12.979866027832031
EC,1956-12-16,1956,12,13.875246047973633
EC,1957-01-16,1957,1,15.69512939453125
EC,1957-02-15,1957,2,15.67088508605957
EC,1957-03-16,1957,3,16.262100219726563
EC,1957-04-16,1957,4,14.635371208190918
EC,1957-05-16,1957,5,13.316556930541992
EC,1957-06-16,1957,6,12.73581314086914
EC,1957-07-16,1957,7,12.35403823852539
EC,1957-08-16,1957,8,11.9385404586792
EC,1957-09-16,1957,9,11.412165641784668
EC,1957-10-16,1957,10,11.696060180664063
EC,1957-11-16,1957,11,12.925615310668945
EC,1957-12-16,1957,12,14.422496795654297
EC,1958-01-16,1958,1,15.557191848754883
EC,1958-02-15,1958,2,15.70440673828125
EC,1958-03-16,1958,3,15.679101943969727
EC,1958-04-16,1958,4,14.707871437072754
EC,1958-05-16,1958,5,13.119370460510254
EC,1958-06-16,1958,6,12.660735130310059
EC,1958-07-16,1958,7,12.190507888793945
EC,1958-08-16,1958,8,12.167290687561035
EC,1958-09-16,1958,9,11.704602241516113
EC,1958-10-16,1958,10,12.12499713897705
EC,1958-11-16,1958,11,13.198990821838379
EC,1958-12-16,1958,12,14.697683334350586
EC,1959-01-16,1959,1,15.974691390991211
EC,1959-02-15,1959,2,16.529422760009766
EC,1959-03-16,1959,3,16.187164306640625
EC,1959-04-16,1959,4,15.307027816772461
EC,1959-05-16,1959,5,14.194995880126953
EC,1959-06-16,1959,6,13.481687545776367
EC,1959-07-16,1959,7,12.74435043334961
EC,1959-08-16,1959,8,12.528040885925293
EC,1959-09-16,1959,9,12.150915145874023
EC,1959-10-16,1959,10,12.12712287902832
EC,1959-11-16,1959,11,13.342302322387695
EC,1959-12-16,1959,12,14.965496063232422
EC,1960-01-16,1960,1,16.501129150390625
EC,1960-02-15,1960,2,16.492843627929688
EC,1960-03-16,1960,3,16.619415283203125
EC,1960-04-16,1960,4,15.618094444274902
EC,1960-05-16,1960,5,13.635370254516602
EC,1960-06-16,1960,6,12.725875854492188
EC,1960-07-16,1960,7,11.972476959228516
EC,1960-08-16,1960,8,11.733227729797363
EC,1960-09-16,1960,9,11.710352897644043
EC,1960-10-16,1960,10,12.411871910095215
EC,1960-11-16,1960,11,12.614240646362305
EC,1960-12-16,1960,12,14.342683792114258
EC,1961-01-16,1961,1,16.67894172668457
EC,1961-02-15,1961,2,17.682531356811523
EC,1961-03-16,1961,3,17.803024291992188
EC,1961-04-16,1961,4,17.140392303466797
EC,1961-05-16,1961,5,14.969432830810547
EC,1961-06-16,1961,6,14.059125900268555
EC,1961-07-16,1961,7,12.894664764404297
EC,1961-08-16,1961,8,12.449441909790039
EC,1961-09-16,1961,9,11.639102935791016
EC,1961-10-16,1961,10,13.199560165405273
EC,1961-11-16,1961,11,13.813932418823242
EC,1961-12-16,1961,12,16.108259201049805
EC,1962-01-16,1962,1,17.284339904785156
EC,1962-02-15,1962,2,16.734878540039063
EC,1962-03-16,1962,3,16.906024932861328
EC,1962-04-16,1962,4,15.26760482788086
EC,1962-05-16,1962,5,13.665176391601563
EC,1962-06-16,1962,6,12.965496063232422
EC,1962-07-16,1962,7,12.41031265258789
EC,1962-08-16,1962,8,11.293306350708008
EC,1962-09-16,1962,9,11.389254570007324
EC,1962-10-16,1962,10,12.117433547973633
EC,1962-11-16,1962,11,12.533140182495117
EC,1962-12-16,1962,12,14.272554397583008
EC,1963-01-16,1963,1,16.60300064086914
EC,1963-02-15,1963,2,16.33612060546875
EC,1963-03-16,1963,3,16.520145416259766
EC,1963-04-16,1963,4,15.192164421081543
EC,1963-05-16,1963,5,14.169990539550781
EC,1963-06-16,1963,6,13.639595031738281
EC,1963-07-16,1963,7,12.558162689208984
EC,1963-08-16,1963,8,12.1737642288208
EC,1963-09-16,1963,9,11.445167541503906
EC,1963-10-16,1963,10,13.46483325958252
EC,1963-11-16,1963,11,13.68132495880127
EC,1963-12-16,1963,12,15.430872917175293
EC,1964-01-16,1964,1,15.786689758300781
EC,1964-02-15,1964,2,16.082704544067383
EC,1964-03-16,1964,3,15.687006950378418
EC,1964-04-16,1964,4,15.009966850280762
EC,1964-05-16,1964,5,13.517000198364258
EC,1964-06-16,1964,6,12.478849411010742
EC,1964-07-16,1964,7,11.752870559692383
EC,1964-08-16,1964,8,12.198844909667969
EC,1964-09-16,1964,9,11.222441673278809
EC,1964-10-16,1964,10,11.851662635803223
EC,1964-11-16,1964,11,12.559921264648438
EC,1964-12-16,1964,12,12.68754768371582
EC,1965-01-16,1965,1,14.741920471191406
EC,1965-02-15,1965,2,15.491943359375
EC,1965-03-16,1965,3,14.965339660644531
EC,1965-04-16,1965,4,14.114669799804688
EC,1965-05-16,1965,5,13.332022666931152
EC,1965-06-16,1965,6,12.446992874145508
EC,1965-07-16,1965,7,11.632387161254883
EC,1965-08-16,1965,8,11.408977508544922
EC,1965-09-16,1965,9,12.042065620422363
EC,1965-10-16,1965,10,12.373266220092773
EC,1965-11-16,1965,11,12.913002967834473
EC,1965-12-16,1965,12,14.267276763916016
EC,1966-01-16,1966,1,16.085268020629883
EC,1966-02-15,1966,2,16.726306915283203
EC,1966-03-16,1966,3,16.464378356933594
EC,1966-04-16,1966,4,15.096531867980957
EC,1966-05-16,1966,5,13.759932518005371
EC,1966-06-16,1966,6,13.083137512207031
EC,1966-07-16,1966,7,12.248003005981445
EC,1966-08-16,1966,8,11.834094047546387
EC,1966-09-16,1966,9,11.866866111755371
EC,1966-10-16,1966,10,12.673089981079102
EC,1966-11-16,1966,11,13.521379470825195
EC,1966-12-16,1966,12,14.558635711669922
EC,1967-01-16,1967,1,15.55771541595459
EC,1967-02-15,1967,2,17.025310516357422
EC,1967-03-16,1967,3,17.111560821533203
EC,1967-04-16,1967,4,15.143512725830078
EC,1967-05-16,1967,5,13.859435081481934
EC,1967-06-16,1967,6,13.604625701904297
EC,1967-07-16,1967,7,13.287715911865234
EC,1967-08-16,1967,8,12.915517807006836
EC,1967-09-16,1967,9,11.513790130615234
EC,1967-10-16,1967,10,12.584622383117676
EC,1967-11-16,1967,11,13.073989868164063
EC,1967-12-16,1967,12,13.36817741394043
EC,1968-01-16,1968,1,15.64745807647705
EC,1968-02-15,1968,2,16.995559692382813
EC,1968-03-16,1968,3,16.591739654541016
EC,1968-04-16,1968,4,15.771493911743164
EC,1968-05-16,1968,5,14.308307647705078
EC,1968-06-16,1968,6,12.984293937683105
EC,1968-07-16,1968,7,11.880753517150879
EC,1968-08-16,1968,8,11.531630516052246
EC,1968-09-16,1968,9,11.101290702819824
EC,1968-10-16,1968,10,11.743247985839844
EC,1968-11-16,1968,11,11.934178352355957
EC,1968-12-16,1968,12,13.301370620727539
EC,1969-01-16,1969,1,15.152129173278809
EC,1969-02-15,1969,2,16.2669677734375
EC,1969-03-16,1969,3,16.582103729248047
EC,1969-04-16,1969,4,15.710234642028809
EC,1969-05-16,1969,5,13.792369842529297
EC,1969-06-16,1969,6,12.740250587463379
EC,1969-07-16,1969,7,12.11506175994873
EC,1969-08-16,1969,8,11.360103607177734
EC,1969-09-16,1969,9,11.506540298461914
EC,1969-10-16,1969,10,12.20266056060791
EC,1969-11-16,1969,11,13.68792724609375
EC,1969-12-16,1969,12,14.784330368041992
EC,1970-01-16,1970,1,16.351442337036133
EC,1970-02-15,1970,2,16.922344207763672
EC,1970-03-16,1970,3,16.584850311279297
EC,1970-04-16,1970,4,15.68093490600586
EC,1970-05-16,1970,5,13.671540260314941
EC,1970-06-16,1970,6,13.573049545288086
EC,1970-07-16,1970,7,12.066726684570313
EC,1970-08-16,1970,8,12.755888938903809
EC,1970-09-16,1970,9,11.488415718078613
EC,1970-10-16,1970,10,12.380247116088867
EC,1970-11-16,1970,11,13.779199600219727
EC,1970-12-16,1970,12,15.439435958862305
EC,1971-01-16,1971,1,17.079904556274414
EC,1971-02-15,1971,2,17.66246795654297
EC,1971-03-16,1971,3,17.644914627075195
EC,1971-04-16,1971,4,16.562246322631836
EC,1971-05-16,1971,5,14.409744262695313
EC,1971-06-16,1971,6,13.485750198364258
EC,1971-07-16,1971,7,12.621850967407227
EC,1971-08-16,1971,8,13.166046142578125
EC,1971-09-16,1971,9,11.528915405273438
EC,1971-10-16,1971,10,12.25147533416748
EC,1971-11-16,1971,11,12.996740341186523
EC,1971-12-16,1971,12,15.036674499511719
EC,1972-01-16,1972,1,16.47287940979004
EC,1972-02-15,1972,2,17.429031372070313
EC,1972-03-16,1972,3,17.013351440429688
EC,1972-04-16,1972,4,16.581378936767578
EC,1972-05-16,1972,5,14.96955680847168
EC,1972-06-16,1972,6,14.407272338867188
EC,1972-07-16,1972,7,12.737602233886719
EC,1972-08-16,1972,8,12.45936107635498
EC,1972-09-16,1972,9,12.486539840698242
EC,1972-10-16,1972,10,13.046810150146484
EC,1972-11-16,1972,11,13.943927764892578
EC,1972-12-16,1972,12,15.318496704101563
EC,1973-01-16,1973,1,16.394254684448242
EC,1973-02-15,1973,2,17.00821876525879
EC,1973-03-16,1973,3,17.132850646972656
EC,1973-04-16,1973,4,15.866559028625488
EC,1973-05-16,1973,5,14.324745178222656
EC,1973-06-16,1973,6,12.497936248779297
EC,1973-07-16,1973,7,12.51966381072998
EC,1973-08-16,1973,8,12.300665855407715
EC,1973-09-16,1973,9,12.011603355407715
EC,1973-10-16,1973,10,13.263059616088867
EC,1973-11-16,1973,11,14.496365547180176
EC,1973-12-16,1973,12,15.787677764892578
EC,1974-01-16,1974,1,16.680057525634766
EC,1974-02-15,1974,2,17.342594146728516
EC,1974-03-16,1974,3,17.53049659729004
EC,1974-04-16,1974,4,16.402103424072266
EC,1974-05-16,1974,5,14.708932876586914
EC,1974-06-16,1974,6,14.149682998657227
EC,1974-07-16,1974,7,13.150663375854492
EC,1974-08-16,1974,8,12.042057037353516
EC,1974-09-16,1974,9,11.989789962768555
EC,1974-10-16,1974,10,12.454963684082031
EC,1974-11-16,1974,11,12.898303031921387
EC,1974-12-16,1974,12,14.321184158325195
EC,1975-01-16,1975,1,15.285754203796387
EC,1975-02-15,1975,2,16.169343948364258
EC,1975-03-16,1975,3,15.554039001464844
EC,1975-04-16,1975,4,15.204559326171875
EC,1975-05-16,1975,5,14.038558006286621
EC,1975-06-16,1975,6,13.365438461303711
EC,1975-07-16,1975,7,12.374038696289063
EC,1975-08-16,1975,8,12.11854076385498
EC,1975-09-16,1975,9,11.91654109954834
EC,1975-10-16,1975,10,12.291622161865234
EC,1975-11-16,1975,11,13.440349578857422
EC,1975-12-16,1975,12,14.67241096496582
EC,1976-01-16,1976,1,16.67057991027832
EC,1976-02-15,1976,2,17.008718490600586
EC,1976-03-16,1976,3,17.28972625732422
EC,1976-04-16,1976,4,15.775997161865234
EC,1976-05-16,1976,5,14.013869285583496
EC,1976-06-16,1976,6,13.585312843322754
EC,1976-07-16,1976,7,13.094976425170898
EC,1976-08-16,1976,8,12.476728439331055
EC,1976-09-16,1976,9,12.20029067993164
EC,1976-10-16,1976,10,13.020447731018066
EC,1976-11-16,1976,11,13.22152328491211
EC,1976-12-16,1976,12,15.12254810333252
EC,1977-01-16,1977,1,16.87602424621582
EC,1977-02-15,1977,2,17.600406646728516
EC,1977-03-16,1977,3,17.773351669311523
EC,1977-04-16,1977,4,15.716489791870117
EC,1977-05-16,1977,5,14.094744682312012
EC,1977-06-16,1977,6,13.110937118530273
EC,1977-07-16,1977,7,11.770601272583008
EC,1977-08-16,1977,8,11.600540161132813
EC,1977-09-16,1977,9,11.726602554321289
EC,1977-10-16,1977,10,12.69487190246582
EC,1977-11-16,1977,11,12.888803482055664
EC,1977-12-16,1977,12,14.125996589660645
EC,1978-01-16,1978,1,16.134004592895508
EC,1978-02-15,1978,2,16.330917358398438
EC,1978-03-16,1978,3,17.12972640991211
EC,1978-04-16,1978,4,16.169246673583984
EC,1978-05-16,1978,5,14.691307067871094
EC,1978-06-16,1978,6,14.41456413269043
EC,1978-07-16,1978,7,12.474851608276367
EC,1978-08-16,1978,8,12.230915069580078
EC,1978-09-16,1978,9,11.894290924072266
EC,1978-10-16,1978,10,12.962310791015625
EC,1978-11-16,1978,11,13.991990089416504
EC,1978-12-16,1978,12,14.645559310913086
EC,1979-01-16,1979,1,16.54037857055664
EC,1979-02-15,1979,2,16.9544677734375
EC,1979-03-16,1979,3,16.677040100097656
EC,1979-04-16,1979,4,15.712808609008789
EC,1979-05-16,1979,5,14.05080795288086
EC,1979-06-16,1979,6,13.75032901763916
EC,1979-07-16,1979,7,12.71391487121582
EC,1979-08-16,1979,8,12.505165100097656
EC,1979-09-16,1979,9,12.069852828979492
EC,1979-10-16,1979,10,12.84762191772461
EC,1979-11-16,1979,11,14.120015144348145
EC,1979-12-16,1979,12,14.480558395385742
EC,1980-01-16,1980,1,15.026063919067383
EC,1980-02-15,1980,2,15.369718551635742
EC,1980-03-16,1980,3,15.562477111816406
EC,1980-04-16,1980,4,15.512871742248535
EC,1980-05-16,1980,5,14.306119918823242
EC,1980-06-16,1980,6,13.731500625610352
EC,1980-07-16,1980,7,13.01866340637207
EC,1980-08-16,1980,8,12.786271095275879
EC,1980-09-16,1980,9,12.152790069580078
EC,1980-10-16,1980,10,12.639183044433594
EC,1980-11-16,1980,11,13.724303245544434
EC,1980-12-16,1980,12,14.6251220703125
EC,1981-01-16,1981,1,16.701190948486328
EC,1981-02-15,1981,2,17.548782348632813
EC,1981-03-16,1981,3,16.995845794677734
EC,1981-04-16,1981,4,16.032432556152344
EC,1981-05-16,1981,5,14.492494583129883
EC,1981-06-16,1981,6,13.485313415527344
EC,1981-07-16,1981,7,12.802600860595703
EC,1981-08-16,1981,8,11.802513122558594
EC,1981-09-16,1981,9,11.966165542602539
EC,1981-10-16,1981,10,13.025121688842773
EC,1981-11-16,1981,11,13.829115867614746
EC,1981-12-16,1981,12,14.63093376159668
EC,1982-01-16,1982,1,16.659160614013672
EC,1982-02-15,1982,2,17.26028060913086
EC,1982-03-16,1982,3,17.176166534423828
EC,1982-04-16,1982,4,16.409839630126953
EC,1982-05-16,1982,5,14.471182823181152
EC,1982-06-16,1982,6,13.940563201904297
EC,1982-07-16,1982,7,12.994695663452148
EC,1982-08-16,1982,8,12.713040351867676
EC,1982-09-16,1982,9,12.564539909362793
EC,1982-10-16,1982,10,13.255571365356445
EC,1982-11-16,1982,11,14.000396728515625
EC,1982-12-16,1982,12,15.108621597290039
EC,1983-01-16,1983,1,16.00234603881836
EC,1983-02-15,1983,2,17.23721694946289
EC,1983-03-16,1983,3,17.04235076904297
EC,1983-04-16,1983,4,15.487714767456055
EC,1983-05-16,1983,5,13.899370193481445
EC,1983-06-16,1983,6,13.464188575744629
EC,1983-07-16,1983,7,12.70091438293457
EC,1983-08-16,1983,8,13.192968368530273
EC,1983-09-16,1983,9,12.280821800231934
EC,1983-10-16,1983,10,13.053560256958008
EC,1983-11-16,1983,11,13.406271934509277
EC,1983-12-16,1983,12,14.773433685302734
EC,1984-01-16,1984,1,16.15913200378418
EC,1984-02-15,1984,2,17.079376220703125
EC,1984-03-16,1984,3,16.229541778564453
EC,1984-04-16,1984,4,15.412652969360352
EC,1984-05-16,1984,5,14.121307373046875
EC,1984-06-16,1984,6,13.491938591003418
EC,1984-07-16,1984,7,12.596101760864258
EC,1984-08-16,1984,8,12.468603134155273
EC,1984-09-16,1984,9,12.178165435791016
EC,1984-10-16,1984,10,12.554712295532227
EC,1984-11-16,1984,11,13.885115623474121
EC,1984-12-16,1984,12,14.808090209960938
EC,1985-01-16,1985,1,16.023414611816406
EC,1985-02-15,1985,2,16.143720626831055
EC,1985-03-16,1985,3,17.0911865234375
EC,1985-04-16,1985,4,16.291728973388672
EC,1985-05-16,1985,5,14.304933547973633
EC,1985-06-16,1985,6,13.962770462036133
EC,1985-07-16,1985,7,12.916976928710938
EC,1985-08-16,1985,8,11.958333969116211
EC,1985-09-16,1985,9,12.442195892333984
EC,1985-10-16,1985,10,13.488692283630371
EC,1985-11-16,1985,11,14.623491287231445
EC,1985-12-16,1985,12,15.564715385437012
EC,1986-01-16,1986,1,16.877817153930664
EC,1986-02-15,1986,2,16.879295349121094
EC,1986-03-16,1986,3,16.716522216796875
EC,1986-04-16,1986,4,16.22796630859375
EC,1986-05-16,1986,5,14.776278495788574
EC,1986-06-16,1986,6,14.124526977539063
EC,1986-07-16,1986,7,12.15256118774414
EC,1986-08-16,1986,8,12.023344993591309
EC,1986-09-16,1986,9,12.770134925842285
EC,1986-10-16,1986,10,13.26002311706543
EC,1986-11-16,1986,11,13.887269973754883
EC,1986-12-16,1986,12,14.66543960571289
EC,1987-01-16,1987,1,15.609381675720215
EC,1987-02-15,1987,2,15.802906036376953
EC,1987-03-16,1987,3,16.101476669311523
EC,1987-04-16,1987,4,14.874160766601563
EC,1987-05-16,1987,5,14.937191009521484
EC,1987-06-16,1987,6,13.416133880615234
EC,1987-07-16,1987,7,12.503632545471191
EC,1987-08-16,1987,8,12.502408981323242
EC,1987-09-16,1987,9,13.073884010314941
EC,1987-10-16,1987,10,13.45196533203125
EC,1987-11-16,1987,11,14.473928451538086
EC,1987-12-16,1987,12,15.377592086791992
EC,1988-01-16,1988,1,17.40165901184082
EC,1988-02-15,1988,2,17.833721160888672
EC,1988-03-16,1988,3,16.830917358398438
EC,1988-04-16,1988,4,16.741209030151367
EC,1988-05-16,1988,5,15.48556900024414
EC,1988-06-16,1988,6,14.538858413696289
EC,1988-07-16,1988,7,13.829957962036133
EC,1988-08-16,1988,8,12.812841415405273
EC,1988-09-16,1988,9,12.780477523803711
EC,1988-10-16,1988,10,12.818314552307129
EC,1988-11-16,1988,11,13.790993690490723
EC,1988-12-16,1988,12,15.591286659240723
EC,1989-01-16,1989,1,17.058971405029297
EC,1989-02-15,1989,2,17.83005142211914
EC,1989-03-16,1989,3,17.988971710205078
EC,1989-04-16,1989,4,17.141498565673828
EC,1989-05-16,1989,5,15.659963607788086
EC,1989-06-16,1989,6,14.65028190612793
EC,1989-07-16,1989,7,13.895414352416992
EC,1989-08-16,1989,8,13.40510368347168
EC,1989-09-16,1989,9,13.094322204589844
EC,1989-10-16,1989,10,13.786258697509766
EC,1989-11-16,1989,11,14.589187622070313
EC,1989-12-16,1989,12,15.72018051147461
EC,1990-01-16,1990,1,16.899940490722656
EC,1990-02-15,1990,2,17.66103172302246
EC,1990-03-16,1990,3,17.57525634765625
EC,1990-04-16,1990,4,16.87112045288086
EC,1990-05-16,1990,5,15.506963729858398
EC,1990-06-16,1990,6,14.572219848632813
EC,1990-07-16,1990,7,13.781288146972656
EC,1990-08-16,1990,8,13.428947448730469
EC,1990-09-16,1990,9,12.702947616577148
EC,1990-10-16,1990,10,13.562335014343262
EC,1990-11-16,1990,11,14.720178604125977
EC,1990-12-16,1990,12,15.12894344329834
EC,1991-01-16,1991,1,16.628175735473633
EC,1991-02-15,1991,2,17.287656784057617
EC,1991-03-16,1991,3,17.2474365234375
EC,1991-04-16,1991,4,16.223651885986328
EC,1991-05-16,1991,5,14.53333854675293
EC,1991-06-16,1991,6,14.221031188964844
EC,1991-07-16,1991,7,13.46381950378418
EC,1991-08-16,1991,8,12.32971477508545
EC,1991-09-16,1991,9,12.348072052001953
EC,1991-10-16,1991,10,13.040251731872559
EC,1991-11-16,1991,11,13.459803581237793
EC,1991-12-16,1991,12,14.738470077514648
EC,1992-01-16,1992,1,16.24550437927246
EC,1992-02-15,1992,2,17.20569610595703
EC,1992-03-16,1992,3,17.22810173034668
EC,1992-04-16,1992,4,16.546972274780273
EC,1992-05-16,1992,5,14.832901954650879
EC,1992-06-16,1992,6,13.410970687866211
EC,1992-07-16,1992,7,12.784351348876953
EC,1992-08-16,1992,8,11.986270904541016
EC,1992-09-16,1992,9,12.22079086303711
EC,1992-10-16,1992,10,13.028966903686523
EC,1992-11-16,1992,11,14.0908842086792
EC,1992-12-16,1992,12,15.431117057800293
EC,1993-01-16,1993,1,16.884370803833008
EC,1993-02-15,1993,2,17.450969696044922
EC,1993-03-16,1993,3,17.21533966064453
EC,1993-04-16,1993,4,16.480224609375
EC,1993-05-16,1993,5,14.41463851928711
EC,1993-06-16,1993,6,13.840250015258789
EC,1993-07-16,1993,7,12.788570404052734
EC,1993-08-16,1993,8,12.915664672851563
